id,type,initial_frame,detection_duration,lenght
4961,car,97159,5,141.8929443359375
4962,car,97161,1,74.911865234375
4963,car,97181,58,172.83177185058594
4964,car,97186,7,120.913330078125
4965,car,97200,64,139.33380126953125
4966,car,97201,5,138.9678955078125
4967,car,97215,57,164.33848571777344
4968,truck,97229,2,155.4200439453125
4969,car,97244,41,138.7291259765625
4970,car,97250,40,135.60589599609375
4971,car,97271,61,151.65049743652344
4972,train,97271,3,422.5887451171875
4973,car,97276,40,111.714111328125
4974,car,97297,55,128.3800048828125
4975,train,97308,34,408.9936828613281
4976,car,97328,8,168.97509765625
4977,car,97351,43,88.363037109375
4978,car,97371,65,160.09800720214844
4979,truck,97377,2,313.69219970703125
4980,car,97378,69,126.9564208984375
4981,car,97378,1,101.26092529296876
4982,car,97384,1,92.384033203125
4983,car,97399,7,145.37139892578125
4984,car,97409,64,177.719970703125
4985,car,97440,2,101.0882568359375
4986,car,97454,60,172.77587890625
4987,bus,97463,55,296.9942779541016
4988,car,97507,16,311.855712890625
4989,car,97528,10,122.2073974609375
4990,truck,97542,48,393.0739135742188
4991,car,97584,66,135.35113525390625
4992,train,97593,3,500.528564453125
4993,truck,97623,28,268.3416748046875
4994,truck,97631,13,253.6434326171875
4995,truck,97632,7,150.13037109375
4996,car,97669,73,136.0482177734375
4997,car,97689,43,131.40301513671875
4998,bus,97691,37,343.05517578125
4999,car,97700,63,150.0474853515625
5000,motorcycle,97706,21,130.90423583984375
5001,car,97729,56,419.398681640625
5002,car,97774,51,164.92584228515625
5003,car,97785,55,138.13525390625
5004,car,97842,41,123.867431640625
5005,car,97845,59,135.98516845703125
5006,truck,97871,34,345.46435546875
5007,car,97914,18,70.3319091796875
5008,truck,97915,54,220.54823303222656
5009,car,97936,64,126.43377685546876
5010,car,97952,64,164.78662109375
5011,truck,97969,45,278.0750732421875
5012,car,97990,39,118.6524658203125
5013,car,98005,51,142.712158203125
5014,motorcycle,98064,1,63.0777587890625
5015,car,98065,59,130.71246337890625
5016,truck,98076,9,126.69537353515624
5017,car,98077,68,167.35772705078125
5018,motorcycle,98096,1,63.18994140625
5019,car,98119,73,167.46783447265625
5020,motorcycle,98133,2,59.2286376953125
5021,car,98142,39,149.40814208984375
5022,car,98165,70,163.40582275390625
5023,car,98206,74,186.64231872558597
5024,train,98208,1,523.2044677734375
5025,car,98221,66,145.8509521484375
5026,truck,98221,4,234.0072021484375
5027,car,98253,35,119.70172119140624
5028,car,98253,41,148.362548828125
5029,truck,98264,43,308.06353759765625
5030,car,98281,62,190.80372619628903
5031,car,98299,42,127.63287353515624
5032,car,98318,5,56.1226806640625
5033,car,98323,76,165.43492126464844
5034,truck,98351,3,268.2144927978516
5035,car,98358,67,137.19287109375
5036,bus,98364,6,240.194091796875
5037,car,98368,67,192.52947998046875
5038,car,98403,57,132.3245849609375
5039,car,98407,66,154.84263610839844
5040,car,98411,1,109.3419189453125
5041,truck,98447,2,111.78732299804688
5042,car,98454,74,122.29541015625
5043,car,98455,66,190.9788818359375
5044,car,98474,37,148.48175048828125
5045,car,98501,75,151.6566162109375
5046,car,98516,65,178.0262451171875
5047,car,98554,49,164.3231201171875
5048,car,98566,61,119.767333984375
5049,motorcycle,98585,4,61.3616943359375
5050,truck,98619,2,272.0003662109375
5051,truck,98624,27,247.00946044921875
5052,truck,98630,6,235.53518676757807
5053,car,98654,67,178.82237243652344
5054,car,98656,28,137.91082763671875
5055,truck,98659,1,179.8406982421875
5056,car,98677,66,123.2601318359375
5057,car,98710,66,183.764892578125
5058,truck,98716,22,324.1372375488281
5059,car,98745,64,171.80125427246094
5060,car,98766,65,130.5408935546875
5061,car,98775,53,142.87652587890625
5062,car,98807,21,135.3299560546875
5063,truck,98818,1,168.87518310546875
5064,car,98825,68,145.96759033203125
5065,truck,98846,1,135.49462890625
5066,truck,98884,37,262.47369384765625
5067,car,98907,15,116.6014404296875
5068,truck,98978,1,416.31549072265625
5069,car,98987,25,125.6534423828125
5070,car,99012,62,119.8251953125
5071,bus,99014,15,255.76495361328125
5072,car,99038,70,163.26605224609375
5073,train,99050,13,415.9235229492188
5074,truck,99083,25,213.30430603027344
5075,train,99089,1,500.2497863769531
5076,car,99099,71,70.2802734375
5077,car,99136,5,125.79193115234376
5078,train,99144,9,406.2741088867188
5079,train,99168,8,427.1834564208984
5080,truck,99189,9,148.53656005859375
5081,train,99202,2,340.3079833984375
5082,car,99211,74,157.33287048339844
5083,car,99233,69,133.77484130859375
5084,truck,99243,10,164.8253173828125
5085,car,99248,71,155.4542236328125
5086,car,99254,3,84.8116455078125
5087,car,99273,69,167.74232482910156
5088,car,99305,79,186.0052490234375
5089,car,99322,67,121.76708984375
5090,car,99332,58,154.99681091308594
5091,car,99344,79,173.5003662109375
5092,motorcycle,99346,3,59.6240234375
5093,car,99383,68,136.3572998046875
5094,motorcycle,99397,1,49.3131103515625
5095,car,99417,65,187.99034118652344
5096,train,99447,3,527.9471435546875
5097,truck,99460,16,148.8992919921875
5098,truck,99461,29,406.0997924804688
5099,truck,99494,4,493.1627197265625
5100,truck,99514,1,444.7906494140625
5101,car,99525,27,129.0887451171875
5102,car,99532,54,172.28564453125
5103,truck,99535,15,175.131103515625
5104,car,99553,83,132.92681884765625
5105,car,99574,1,131.9970703125
5106,car,99581,38,162.57177734375
5107,car,99588,16,124.184814453125
5108,bus,99594,7,412.49017333984375
5109,truck,99629,43,349.75669860839844
5110,bus,99642,5,397.961669921875
5111,truck,99658,13,177.75244140625
5112,truck,99661,17,223.26898193359372
5113,car,99672,43,117.05029296875
5114,car,99687,63,169.54722595214844
5115,truck,99705,46,315.2388610839844
5116,car,99733,38,128.2684326171875
5117,car,99737,32,135.065185546875
5118,car,99770,66,162.38330078125
5119,car,99779,46,138.5513916015625
5120,train,99818,2,336.1132202148437
5121,car,99829,46,123.44561767578124
5122,car,99847,5,185.86468505859372
5123,train,99854,5,401.2918701171875
5124,car,99895,53,184.46881103515625
5125,car,99909,76,116.9471435546875
5126,bus,99912,4,271.883544921875
5127,car,99940,62,140.35498046875
5128,train,99967,16,412.97259521484375
5129,truck,100013,34,259.12225341796875
5130,truck,100042,60,344.4731750488281
5131,truck,100067,4,122.02557373046876
5132,car,100072,68,137.18499755859375
5133,car,100099,40,145.602294921875
5134,truck,100100,22,121.681884765625
5135,train,100109,7,409.8384704589844
5136,truck,100114,22,475.0544128417969
5137,truck,100144,15,240.274169921875
5138,car,100181,65,138.32568359375
5139,truck,100188,8,171.1658935546875
5140,car,100202,66,121.889404296875
5141,motorcycle,100207,14,80.18890380859375
5142,car,100226,66,168.728515625
5143,car,100248,27,115.31378173828124
5144,car,100258,60,147.34014892578125
5145,car,100292,65,185.12261962890625
5146,car,100296,4,71.6524658203125
5147,truck,100296,21,354.72576904296875
5148,truck,100335,22,129.6510009765625
5149,car,100348,63,152.85711669921875
5150,truck,100354,1,156.3482666015625
5151,car,100372,10,117.78704833984376
5152,car,100379,67,188.16651916503903
5153,car,100402,62,146.602783203125
5154,car,100411,52,153.13316345214844
5155,car,100412,13,113.44482421875
5156,train,100469,2,442.97119140625
5157,truck,100491,5,562.705322265625
5158,truck,100513,10,228.59002685546875
5159,truck,100519,4,262.53944396972656
5160,car,100536,67,190.5372314453125
5161,car,100546,73,156.88294982910156
5162,car,100563,42,123.2550048828125
5163,truck,100603,1,209.5322265625
5164,truck,100608,45,360.4588623046875
5165,motorcycle,100639,1,60.38623046875
5166,car,100650,70,130.43475341796875
5167,motorcycle,100650,1,53.472412109375
5168,motorcycle,100656,2,49.279052734375
5169,car,100665,62,180.16522216796875
5170,car,100676,69,149.34251403808594
5171,car,100703,69,160.89739990234375
5172,car,100707,11,117.82196044921876
5173,truck,100716,24,182.189453125
5174,train,100735,33,402.6359558105469
5175,train,100740,1,463.5151062011719
5176,car,100745,1,82.630615234375
5177,truck,100797,15,160.72918701171875
5178,car,100838,7,150.71099853515625
5179,truck,100869,47,405.9634094238281
5180,train,100898,2,476.847412109375
5181,car,100935,56,180.5616455078125
5182,car,100938,23,136.0244140625
5183,truck,100941,1,128.048828125
5184,car,100950,43,151.35069274902344
5185,car,100967,5,119.404052734375
5186,bus,100986,5,403.3775024414063
5187,bus,101031,5,402.0943603515625
5188,truck,101032,6,196.565673828125
5189,train,101070,15,399.7133483886719
5190,car,101098,59,132.46728515625
5191,car,101139,64,161.2261962890625
5192,car,101145,5,37.302490234375
5193,truck,101167,1,150.44161987304688
5194,car,101168,68,136.86114501953125
5195,car,101169,55,164.25506591796875
5196,car,101195,55,161.36949157714844
5197,motorcycle,101221,1,62.96435546875
5198,car,101223,25,142.8050537109375
5199,motorcycle,101233,2,55.9248046875
5200,motorcycle,101254,1,38.852783203125
5201,car,101267,63,122.0101318359375
5202,car,101268,61,154.970703125
5203,bus,101275,1,171.02001953125
5204,truck,101294,3,137.9327392578125
5205,car,101316,47,155.0284423828125
5206,truck,101332,50,286.0699462890625
5207,car,101351,66,189.1106109619141
5208,car,101352,10,98.10809326171876
5209,car,101378,70,144.300537109375
5210,car,101388,17,100.634521484375
5211,train,101401,1,409.8597717285156
5212,bus,101428,19,500.0927581787109
5213,car,101475,15,166.7113037109375
5214,truck,101480,57,265.27032470703125
5215,truck,101482,4,111.45654296875
5216,car,101510,77,156.85121154785156
5217,car,101512,65,121.789306640625
5218,car,101514,1,110.90576171875
5219,car,101532,1,75.39013671875
5220,car,101546,63,157.5374755859375
5221,truck,101546,48,209.9478759765625
5222,car,101554,77,126.0042724609375
5223,car,101581,38,120.9581298828125
5224,truck,101595,58,252.60292053222656
5225,truck,101636,21,127.72314453125
5226,truck,101658,53,219.58648681640625
5227,truck,101678,41,315.8778686523437
5228,bus,101707,21,196.91554260253903
5229,bus,101716,9,174.472412109375
5230,car,101719,69,134.36572265625
5231,car,101751,64,136.7840576171875
5232,car,101763,73,168.44403076171875
5233,car,101770,3,103.443115234375
5234,car,101790,34,127.953369140625
5235,car,101798,76,182.7640380859375
5236,car,101833,67,147.3978271484375
5237,car,101844,22,132.029052734375
5238,car,101853,72,188.08009338378903
5239,motorcycle,101857,5,60.8797607421875
5240,car,101884,1,101.642578125
5241,car,101891,73,157.76329040527344
5242,car,101894,9,143.65625
5243,car,101896,14,132.5106201171875
5244,car,101937,62,154.53564453125
5245,car,101949,73,170.9154052734375
5246,car,101972,65,141.926513671875
5247,bus,102015,9,176.236572265625
5248,motorcycle,102018,1,48.05712890625
5249,car,102031,49,149.164306640625
5250,car,102048,76,161.81011962890625
5251,bus,102062,6,130.9036865234375
5252,car,102075,55,149.31182861328125
5253,car,102091,75,184.93736267089844
5254,truck,102097,26,154.59495544433594
5255,truck,102119,8,261.0135498046875
5256,car,102147,73,173.11553955078125
5257,car,102156,39,118.7818603515625
5258,car,102166,37,104.455322265625
5259,car,102186,72,182.21588134765625
5260,car,102186,66,158.73216247558594
5261,car,102243,70,163.91717529296875
5262,car,102269,66,153.5382080078125
5263,truck,102325,22,329.30712890625
5264,truck,102348,1,150.0577392578125
5265,car,102385,38,117.8839111328125
5266,truck,102393,1,189.3795166015625
5267,car,102400,39,152.80731201171875
5268,truck,102416,6,145.13836669921875
5269,car,102434,68,129.7147216796875
5270,car,102463,5,94.578125
5271,car,102471,68,184.8357086181641
5272,car,102503,54,151.23809814453125
5273,car,102523,62,121.842041015625
5274,truck,102538,37,190.7841644287109
5275,car,102565,68,188.75225830078125
5276,car,102594,74,142.6734619140625
5277,truck,102612,39,218.037353515625
5278,car,102646,1,62.38720703125
5279,car,102647,53,123.3623046875
5280,train,102670,8,401.8476257324219
5281,truck,102675,1,167.10665893554688
5282,train,102704,3,522.7434692382812
5283,car,102826,12,120.00872802734376
5284,train,102841,1,403.1289367675781
5285,car,102876,72,134.7664794921875
5286,truck,102879,5,337.590087890625
5287,train,102896,17,427.12786865234375
5288,car,102900,73,152.2054443359375
5289,car,102950,14,122.66741943359376
5290,truck,102972,10,399.4530944824219
5291,car,102985,3,93.429931640625
5292,car,103050,1,172.17401123046875
5293,truck,103067,3,271.1722412109375
5294,truck,103091,17,244.60794067382807
5295,truck,103113,17,392.8779296875
5296,bus,103128,6,400.60198974609375
5297,car,103178,65,153.87986755371094
5298,car,103178,3,109.8779296875
5299,truck,103197,25,188.1164703369141
5300,car,103217,73,133.8304443359375
5301,train,103224,3,426.5237426757813
5302,train,103246,3,390.372314453125
5303,car,103246,8,116.4215087890625
5304,truck,103255,60,410.26165771484375
5305,car,103304,1,74.2554931640625
5306,car,103310,58,170.96600341796875
5307,truck,103312,1,196.639892578125
5308,truck,103337,12,162.43536376953125
5309,car,103340,63,168.42872619628906
5310,truck,103376,2,154.8150634765625
5311,car,103386,69,145.8719482421875
5312,car,103391,63,133.99969482421875
5313,truck,103418,8,214.310546875
5314,car,103426,61,152.18890380859375
5315,train,103467,12,408.9449157714844
5316,car,103557,26,54.23681640625
5317,car,103569,1,166.666259765625
5318,truck,103580,23,220.79779052734372
5319,car,103592,31,124.61102294921876
5320,truck,103622,4,398.8074340820313
5321,bus,103654,14,406.7355651855469
5322,car,103657,64,113.6727294921875
5323,car,103668,65,195.71409606933597
5324,train,103669,9,427.5056762695313
5325,car,103687,38,152.40557861328125
5326,car,103711,62,123.79248046875
5327,truck,103726,51,241.9036865234375
5328,car,103735,52,152.3165283203125
5329,car,103756,38,133.8414306640625
5330,car,103758,59,196.37396240234372
5331,car,103765,2,49.7799072265625
5332,car,103783,3,123.92437744140624
5333,car,103812,59,166.591064453125
5334,car,103833,58,141.6029052734375
5335,car,103842,40,120.7105712890625
5336,car,103848,62,185.62548828125
5337,car,103882,59,136.7752685546875
5338,car,103895,67,135.54681396484375
5339,truck,103898,1,140.1290283203125
5340,car,103900,62,184.59893798828125
5341,truck,103907,1,104.98681640625
5342,car,103925,62,125.071044921875
5343,car,103935,61,136.71478271484375
5344,car,103947,55,212.896240234375
5345,car,103978,60,145.7998046875
5346,car,103991,58,158.6634521484375
5347,truck,104018,33,131.19677734375
5348,car,104048,65,168.67393493652344
5349,car,104074,60,168.92591857910156
5350,car,104096,1,64.3427734375
5351,car,104111,37,130.2205810546875
5352,car,104123,57,158.85687255859375
5353,car,104123,59,159.94219970703125
5354,car,104149,28,118.98443603515624
5355,truck,104177,15,165.32330322265625
5356,car,104179,64,126.99505615234376
5357,car,104199,72,134.93194580078125
5358,car,104213,4,69.5167236328125
5359,car,104224,47,144.77569580078125
5360,car,104245,46,130.8372802734375
5361,car,104252,58,155.28578186035156
5362,car,104288,29,136.10894775390625
5363,car,104297,52,160.16481018066406
5364,car,104320,54,166.49005126953125
5365,car,104329,66,137.0142822265625
5366,car,104341,13,106.1116943359375
5367,motorcycle,104351,3,66.6474609375
5368,truck,104356,46,223.43170166015625
5369,truck,104374,44,274.80145263671875
5370,car,104384,13,51.5340576171875
5371,car,104422,66,142.2564697265625
5372,car,104425,11,131.7252197265625
5373,motorcycle,104460,33,86.20281982421875
5374,car,104485,69,119.99365234375
5375,car,104488,54,172.05902099609375
5376,motorcycle,104513,1,54.2078857421875
5377,truck,104520,41,215.50091552734372
5378,car,104569,46,119.07550048828124
5379,truck,104576,10,192.661376953125
5380,car,104586,1,62.4267578125
5381,car,104590,9,83.7099609375
5382,train,104602,11,413.32427978515625
5383,truck,104662,33,136.4696044921875
5384,car,104675,53,153.1632080078125
5385,car,104699,10,132.1182861328125
5386,truck,104708,34,170.14381408691406
5387,truck,104759,55,408.0230407714844
5388,train,104762,3,456.8196716308594
5389,truck,104763,24,470.141845703125
5390,car,104834,55,183.53684997558597
5391,truck,104834,28,176.85089111328125
5392,car,104843,8,85.4227294921875
5393,car,104916,47,155.61083984375
5394,car,104920,55,190.95005798339844
5395,motorcycle,104921,1,61.294677734375
5396,car,104946,51,146.564453125
5397,car,104973,52,182.7027587890625
5398,car,104983,67,141.49151611328125
5399,truck,105016,23,236.58404541015625
5400,car,105037,14,124.67816162109376
5401,truck,105072,33,326.87042236328125
5402,car,105074,1,89.95361328125
5403,truck,105108,6,156.74293518066406
5404,truck,105128,12,376.5169982910156
5405,train,105162,6,282.7825927734375
5406,car,105175,52,164.71051025390625
5407,car,105204,67,134.926025390625
5408,truck,105228,8,124.41650390625
5409,car,105252,40,114.63818359375
5410,train,105256,11,320.3360595703125
5411,truck,105278,27,407.8790588378906
5412,train,105288,2,558.786376953125
5413,train,105332,9,405.32330322265625
5414,train,105376,3,372.8087158203125
5415,bus,105395,2,338.7008056640625
5416,car,105397,1,129.38824462890625
5417,truck,105411,31,320.29766845703125
5418,car,105435,73,126.388671875
5419,car,105440,59,196.3023681640625
